key,year,countryCode,basisOfRecord,decimalLatitude,decimalLongitude,datasetKey,eventDate
3346106731,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346107730,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346108735,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346108739,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346108740,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346109708,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346109710,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346109712,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346109714,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346110768,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3346110769,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347846677,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347846681,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347891841,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347891845,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347891849,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347897796,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347897800,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3347922684,2009,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-10-15
3345982516,2009,BR,MATERIAL_SAMPLE,-21.59,-48.37,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-11-01
3345988532,2009,AR,MATERIAL_SAMPLE,-28.51,-59.04,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-11-01
3347268231,2009,DK,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2009-11-16
3817531381,2009,BR,MATERIAL_SAMPLE,-22.9,-47.06,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-11-01
3968664399,2009,BR,MATERIAL_SAMPLE,-23.1,-46.73,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-11-01
3985125356,2009,BR,MATERIAL_SAMPLE,-20.27,-50.55,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2009-11-01
3346240228,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346240229,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346242007,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346245195,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346245196,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346245197,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346250255,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346250256,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346254238,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346254239,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346261136,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346261137,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346266173,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346266174,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346268170,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346268171,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346271136,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346271137,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346278200,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346278201,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348119026,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348159222,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348159223,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348159224,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348166119,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348166120,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348187157,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348187158,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348193222,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348193223,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348193224,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348193225,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348199297,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348199298,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348199299,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348199300,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348204185,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348204186,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348204187,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348204188,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348208186,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348208187,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348208188,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348208189,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348220119,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348220120,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348244139,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348244140,2008,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3348244141,2008,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-01-08
3346103681,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3346106730,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3346108738,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3346109709,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3346109713,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3347879751,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3347891848,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3347897795,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3347897799,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-06-11
3345986677,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10
3348068656,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348073556,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348093598,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348097637,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348107654,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348110587,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348112628,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3348142586,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008-10-01
3345986726,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008
3346048612,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008
3347725660,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008
3347734703,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008
4053174845,2008,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2008
3346122728,2007,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2007
3346124802,2007,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2007
3346125741,2007,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2007
3346128773,2007,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2007
3346128774,2007,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2007
3345981655,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
3347393002,2006,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
3817603409,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
6189328205,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
6189778754,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
6189789743,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
6189804789,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
6196123880,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
6274727345,2006,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2006
3346123633,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3346124672,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3346125606,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3346128641,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3347972694,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3347989706,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3347991602,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3348016645,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3349269123,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3349820600,2005,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2005
3349927571,2005,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2005
3349965624,2005,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2005
3350004518,2005,US,MATERIAL_SAMPLE,,,d8cd16ba-bb74-4420-821e-083f2bac17c2,2005
6189099110,2005,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2005
3346101641,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346102681,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346103674,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346103678,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346104683,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346105761,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346105763,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346106726,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346107729,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346110767,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347879748,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347891840,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347891844,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347897805,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347925807,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347932791,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347932794,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3347949727,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
4053178831,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
6189262206,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
6196091486,2004,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2004
3346045653,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346101633,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346102682,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346103673,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346103677,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346103682,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346104684,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346105762,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346105764,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346105771,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346106718,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346108737,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346109715,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346110766,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3346110770,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3347652622,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3347748674,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3347846680,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3347879747,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3347891843,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3347904802,2003,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2003
3349357719,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002-10-07
3346102678,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3346104677,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3346104680,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3346109711,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347879753,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347891851,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347891853,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347897798,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347897801,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347897803,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347904801,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347904803,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347920763,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347922680,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347922682,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347932803,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347949724,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3347949725,2002,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3348385418,2002,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
6189724065,2002,TW,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2002
3346102686,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3346105768,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3346106725,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3346108734,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3346110760,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3346110763,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3347846675,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3347879742,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3347932801,2001,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
6189756690,2001,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2001
3348389390,2000,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,2000
3349178907,1999,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1999
3349321248,1999,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1999
6189217222,1999,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1999
6189224605,1999,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1999
3346041666,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3346044598,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3346045652,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3346046643,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347652621,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347721660,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347729714,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347748673,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347846683,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347879750,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347891842,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347891847,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347904798,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347925812,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347932799,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347949719,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3347949722,1998,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3348359284,1998,BR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3348404306,1998,AR,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1998
3346104676,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3346104679,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347879752,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347891850,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347904800,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347920760,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347920762,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347922681,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
3347932802,1997,US,MATERIAL_SAMPLE,,,393b8c26-e4e0-4dd0-a218-93fc074ebf4e,1997-01-22
